symbol,trade_date,entry_time,or_high,or_low,or_range_pct,entry,sl,tp,quantity,position_value,risk_amount,exit_time,exit_price,exit_reason,pnl_rupees,r_multiple,gap_pct
AMBER,2026-05-06,2026-05-06 12:15:00,8333.0,8230.0,1.25,8333.0,8230.0,8487.5,12,99996.0,1236.0,2026-05-06 13:15:00,8487.5,TP_HIT,1854.0,1.5,1.07
AMBER,2026-05-21,2026-05-21 11:15:00,7263.0,7120.0,2.01,7263.0,7120.0,7477.5,13,94419.0,1859.0,2026-05-21 12:15:00,7477.5,TP_HIT,2788.5,1.5,1.43
AMBER,2026-06-05,2026-06-05 10:15:00,7725.0,7589.0,1.79,7725.0,7589.0,7929.0,12,92700.0,1632.0,2026-06-05 15:15:00,7809.5,EOD_EXIT,1014.0,0.62,0.7
ANANDRATHI,2026-05-05,2026-05-05 11:15:00,1818.2,1793.0,1.41,1818.2,1793.0,1856.0,54,98182.8,1360.8,2026-05-05 15:15:00,1809.2,EOD_EXIT,-486.0,-0.36,-0.57
ANANDRATHI,2026-05-13,2026-05-13 14:15:00,1771.0,1754.0,0.97,1771.0,1754.0,1796.5,56,99176.0,952.0,2026-05-13 15:15:00,1776.0,EOD_EXIT,280.0,0.29,-0.5
ANANDRATHI,2026-05-21,2026-05-21 13:15:00,1790.0,1755.8,1.95,1790.0,1755.8,1841.3,55,98450.0,1881.0,2026-05-21 15:15:00,1796.2,EOD_EXIT,341.0,0.18,-0.38
ANANDRATHI,2026-05-22,2026-05-22 12:15:00,1800.0,1787.5,0.7,1800.0,1787.5,1818.75,55,99000.0,687.5,2026-05-22 14:15:00,1787.5,SL_HIT,-687.5,-1.0,0.07
ANANDRATHI,2026-06-01,2026-06-01 14:15:00,1755.0,1730.1,1.44,1755.0,1730.1,1792.35,56,98280.0,1394.4,2026-06-01 15:15:00,1755.0,EOD_EXIT,0.0,0.0,1.37
ANANDRATHI,2026-06-05,2026-06-05 14:15:00,1754.9,1738.1,0.97,1754.9,1738.1,1780.1,56,98274.4,940.8,2026-06-05 15:15:00,1756.3,EOD_EXIT,78.4,0.08,-0.1
ANANDRATHI,2026-06-12,2026-06-12 14:15:00,1764.9,1741.0,1.37,1764.9,1741.0,1800.75,56,98834.4,1338.4,2026-06-12 15:15:00,1766.8,EOD_EXIT,106.4,0.08,0.64
ANANDRATHI,2026-06-15,2026-06-15 14:15:00,1789.0,1771.3,1.0,1789.0,1771.3,1815.55,55,98395.0,973.5,2026-06-15 15:15:00,1782.7,EOD_EXIT,-346.5,-0.36,1.34
ANANDRATHI,2026-06-17,2026-06-17 14:15:00,1786.0,1761.4,1.4,1786.0,1761.4,1822.9,55,98230.0,1353.0,2026-06-17 15:15:00,1785.2,EOD_EXIT,-44.0,-0.03,0.74
ANANDRATHI,2026-06-19,2026-06-19 13:15:00,1841.8,1800.0,2.32,1841.8,1800.0,1904.5,54,99457.2,2257.2,2026-06-19 15:15:00,1864.3,EOD_EXIT,1215.0,0.54,-0.29
ANANDRATHI,2026-06-25,2026-06-25 12:15:00,1910.0,1877.0,1.76,1910.0,1877.0,1959.5,52,99320.0,1716.0,2026-06-25 15:15:00,1931.7,EOD_EXIT,1128.4,0.66,0.03
ANANDRATHI,2026-06-29,2026-06-29 11:15:00,1942.0,1896.4,2.4,1942.0,1896.4,2010.4,51,99042.0,2325.6,2026-06-29 15:15:00,1987.8,EOD_EXIT,2335.8,1.0,-0.65
ANANDRATHI,2026-07-02,2026-07-02 14:15:00,1975.0,1951.2,1.22,1975.0,1951.2,2010.7,50,98750.0,1190.0,2026-07-02 15:15:00,1986.0,EOD_EXIT,550.0,0.46,0.4
ANANDRATHI,2026-07-03,2026-07-03 12:15:00,2026.3,2009.8,0.82,2026.3,2009.8,2051.05,49,99288.7,808.5,2026-07-03 13:15:00,2051.05,TP_HIT,1212.75,1.5,1.11
ANANTRAJ,2026-05-06,2026-05-06 14:15:00,535.75,525.1,2.03,535.75,525.1,551.72,186,99649.5,1980.9,2026-05-06 15:15:00,555.8,EOD_EXIT,3729.3,1.88,1.07
ANANTRAJ,2026-05-29,2026-05-29 10:15:00,513.45,504.0,1.88,513.45,504.0,527.63,194,99609.3,1833.3,2026-05-29 12:15:00,527.63,TP_HIT,2750.92,1.5,0.49
ANANTRAJ,2026-07-02,2026-07-02 14:15:00,527.95,518.0,1.92,527.95,518.0,542.88,189,99782.55,1880.55,2026-07-02 15:15:00,536.9,EOD_EXIT,1691.55,0.9,0.21
ANANTRAJ,2026-07-03,2026-07-03 13:15:00,541.8,532.45,1.76,541.8,532.45,555.82,184,99691.2,1720.4,2026-07-03 14:15:00,555.82,TP_HIT,2579.68,1.5,0.62
ANGELONE,2026-05-05,2026-05-05 11:15:00,308.5,303.7,1.58,308.5,303.7,315.7,324,99954.0,1555.2,2026-05-05 15:15:00,314.5,EOD_EXIT,1944.0,1.25,0.06
ANGELONE,2026-06-30,2026-06-30 14:15:00,332.95,329.1,1.17,332.95,329.1,338.72,300,99885.0,1155.0,2026-06-30 15:15:00,331.2,EOD_EXIT,-525.0,-0.45,0.3
ANGELONE,2026-07-01,2026-07-01 11:15:00,331.95,327.55,1.34,331.95,327.55,338.55,301,99916.95,1324.4,2026-07-01 12:15:00,338.55,TP_HIT,1986.6,1.5,-0.2
ANGELONE,2026-07-02,2026-07-02 10:15:00,340.9,338.1,0.83,340.9,338.1,345.1,293,99883.7,820.4,2026-07-02 11:15:00,345.1,TP_HIT,1230.6,1.5,0.0
ANTHEM,2026-05-06,2026-05-06 10:15:00,769.5,760.75,1.15,769.5,760.75,782.62,129,99265.5,1128.75,2026-05-06 15:15:00,768.0,EOD_EXIT,-193.5,-0.17,0.78
ANTHEM,2026-05-11,2026-05-11 14:15:00,783.5,763.8,2.58,783.5,763.8,813.05,126,98721.0,2482.2,2026-05-11 15:15:00,782.05,EOD_EXIT,-182.7,-0.07,-0.15
ANTHEM,2026-05-12,2026-05-12 10:15:00,798.2,775.85,2.88,798.2,775.85,831.73,111,88600.2,2480.85,2026-05-12 15:15:00,798.8,EOD_EXIT,66.6,0.03,-0.03
ANTHEM,2026-05-29,2026-05-29 14:15:00,762.2,745.4,2.25,762.2,745.4,787.4,131,99848.2,2200.8,2026-05-29 15:15:00,759.05,EOD_EXIT,-412.65,-0.19,-0.05
ANTHEM,2026-06-02,2026-06-02 14:15:00,751.65,741.0,1.44,751.65,741.0,767.62,133,99969.45,1416.45,2026-06-02 15:15:00,755.0,EOD_EXIT,445.55,0.31,-1.2
ANTHEM,2026-06-29,2026-06-29 12:15:00,775.0,760.0,1.97,775.0,760.0,797.5,129,99975.0,1935.0,2026-06-29 15:15:00,775.0,EOD_EXIT,0.0,0.0,0.0
ANURAS,2026-05-08,2026-05-08 13:15:00,1378.7,1360.5,1.34,1378.7,1360.5,1406.0,72,99266.4,1310.4,2026-05-08 14:15:00,1360.5,SL_HIT,-1310.4,-1.0,0.22
ANURAS,2026-05-11,2026-05-11 13:15:00,1359.9,1341.3,1.39,1359.9,1341.3,1387.8,73,99272.7,1357.8,2026-05-11 15:15:00,1362.3,EOD_EXIT,175.2,0.13,-1.3
ANURAS,2026-05-12,2026-05-12 12:15:00,1374.6,1353.3,1.57,1374.6,1353.3,1406.55,72,98971.2,1533.6,2026-05-12 14:15:00,1353.3,SL_HIT,-1533.6,-1.0,0.29
ANURAS,2026-05-15,2026-05-15 10:15:00,1379.9,1365.1,1.08,1379.9,1365.1,1402.1,72,99352.8,1065.6,2026-05-15 15:15:00,1377.9,EOD_EXIT,-144.0,-0.14,-0.74
ANURAS,2026-05-20,2026-05-20 12:15:00,1371.0,1353.6,1.29,1371.0,1353.6,1397.1,72,98712.0,1252.8,2026-05-20 15:15:00,1370.9,EOD_EXIT,-7.2,-0.01,-0.57
ANURAS,2026-05-26,2026-05-26 12:15:00,1381.4,1366.9,1.06,1381.4,1366.9,1403.15,72,99460.8,1044.0,2026-05-26 14:15:00,1366.9,SL_HIT,-1044.0,-1.0,0.28
ANURAS,2026-06-02,2026-06-02 13:15:00,1332.9,1311.2,1.65,1332.9,1311.2,1365.45,75,99967.5,1627.5,2026-06-02 15:15:00,1325.7,EOD_EXIT,-540.0,-0.33,0.0
ANURAS,2026-06-04,2026-06-04 10:15:00,1333.3,1321.7,0.88,1333.3,1321.7,1350.7,75,99997.5,870.0,2026-06-04 14:15:00,1350.7,TP_HIT,1305.0,1.5,0.46
APARINDS,2026-06-19,2026-06-19 14:15:00,16126.0,15740.0,2.45,16126.0,15740.0,16705.0,6,96756.0,2316.0,2026-06-19 15:15:00,16286.0,EOD_EXIT,960.0,0.41,0.23
APOLLOHOSP,2026-05-05,2026-05-05 14:15:00,7727.5,7678.0,0.64,7727.5,7678.0,7801.75,12,92730.0,594.0,2026-05-05 15:15:00,7774.5,EOD_EXIT,564.0,0.95,-0.17
APOLLOHOSP,2026-05-18,2026-05-18 11:15:00,8092.0,8012.5,0.99,8092.0,8012.5,8211.25,12,97104.0,954.0,2026-05-18 14:15:00,8012.5,SL_HIT,-954.0,-1.0,-0.25
APOLLOHOSP,2026-05-27,2026-05-27 14:15:00,8280.5,8205.0,0.92,8280.5,8205.0,8393.75,12,99366.0,906.0,2026-05-27 15:15:00,8266.0,EOD_EXIT,-174.0,-0.19,-0.19
APOLLOHOSP,2026-06-19,2026-06-19 14:15:00,8475.0,8400.0,0.89,8475.0,8400.0,8587.5,11,93225.0,825.0,2026-06-19 15:15:00,8493.5,EOD_EXIT,203.5,0.25,-0.09
APOLLOHOSP,2026-06-25,2026-06-25 12:15:00,8599.0,8535.5,0.74,8599.0,8535.5,8694.25,11,94589.0,698.5,2026-06-25 15:15:00,8593.5,EOD_EXIT,-60.5,-0.09,0.02
APOLLOTYRE,2026-06-19,2026-06-19 13:15:00,427.65,423.5,0.98,427.65,423.5,433.87,233,99642.45,966.95,2026-06-19 14:15:00,423.5,SL_HIT,-966.95,-1.0,-0.26
APTUS,2026-05-20,2026-05-20 14:15:00,253.4,250.5,1.16,253.4,250.5,257.75,394,99839.6,1142.6,2026-05-20 15:15:00,269.0,EOD_EXIT,6146.4,5.38,-0.61
APTUS,2026-06-02,2026-06-02 14:15:00,259.75,254.3,2.14,259.75,254.3,267.92,384,99744.0,2092.8,2026-06-02 15:15:00,260.85,EOD_EXIT,422.4,0.2,-0.65
APTUS,2026-06-12,2026-06-12 11:15:00,265.45,259.0,2.49,265.45,259.0,275.12,376,99809.2,2425.2,2026-06-12 15:15:00,271.95,EOD_EXIT,2444.0,1.01,0.33
APTUS,2026-06-24,2026-06-24 10:15:00,266.5,259.1,2.86,266.5,259.1,277.6,337,89810.5,2493.8,2026-06-24 15:15:00,266.15,EOD_EXIT,-117.95,-0.05,0.0
APTUS,2026-07-01,2026-07-01 12:15:00,283.8,278.4,1.94,283.8,278.4,291.9,352,99897.6,1900.8,2026-07-01 15:15:00,286.3,EOD_EXIT,880.0,0.46,0.99
APTUS,2026-07-02,2026-07-02 10:15:00,291.9,285.0,2.42,291.9,285.0,302.25,342,99829.8,2359.8,2026-07-02 15:15:00,288.3,EOD_EXIT,-1231.2,-0.52,0.47
ASAHIINDIA,2026-05-27,2026-05-27 13:15:00,909.8,892.0,2.0,909.8,892.0,936.5,109,99168.2,1940.2,2026-05-27 15:15:00,907.1,EOD_EXIT,-294.3,-0.15,0.46
ASAHIINDIA,2026-06-12,2026-06-12 14:15:00,885.6,870.0,1.79,885.6,870.0,909.0,112,99187.2,1747.2,2026-06-12 15:15:00,881.3,EOD_EXIT,-481.6,-0.28,1.68
ASAHIINDIA,2026-06-25,2026-06-25 10:15:00,877.0,858.95,2.1,877.0,858.95,904.07,114,99978.0,2057.7,2026-06-25 13:15:00,904.07,TP_HIT,3085.98,1.5,0.16
ASIANPAINT,2026-05-06,2026-05-06 14:15:00,2469.8,2440.4,1.2,2469.8,2440.4,2513.9,40,98792.0,1176.0,2026-05-06 15:15:00,2520.3,EOD_EXIT,2020.0,1.72,1.23
ASIANPAINT,2026-05-18,2026-05-18 14:15:00,2596.2,2561.0,1.37,2596.2,2561.0,2649.0,38,98655.6,1337.6,2026-05-18 15:15:00,2613.6,EOD_EXIT,661.2,0.49,-0.98
ASIANPAINT,2026-05-29,2026-05-29 13:15:00,2696.0,2655.2,1.54,2696.0,2655.2,2757.2,37,99752.0,1509.6,2026-05-29 14:15:00,2655.2,SL_HIT,-1509.6,-1.0,0.16
ASIANPAINT,2026-06-08,2026-06-08 14:15:00,2666.0,2630.1,1.36,2666.0,2630.1,2719.85,37,98642.0,1328.3,2026-06-08 15:15:00,2663.3,EOD_EXIT,-99.9,-0.08,-1.62
ASIANPAINT,2026-06-09,2026-06-09 14:15:00,2689.8,2661.5,1.06,2689.8,2661.5,2732.25,37,99522.6,1047.1,2026-06-09 15:15:00,2709.2,EOD_EXIT,717.8,0.69,0.26
ASIANPAINT,2026-06-12,2026-06-12 13:15:00,2745.0,2711.1,1.25,2745.0,2711.1,2795.85,36,98820.0,1220.4,2026-06-12 15:15:00,2747.9,EOD_EXIT,104.4,0.09,1.29
ASIANPAINT,2026-06-30,2026-06-30 10:15:00,2671.1,2647.0,0.91,2671.1,2647.0,2707.25,37,98830.7,891.7,2026-06-30 14:15:00,2647.0,SL_HIT,-891.7,-1.0,0.04
ASTERDM,2026-05-07,2026-05-07 12:15:00,745.45,734.7,1.46,745.45,734.7,761.58,134,99890.3,1440.5,2026-05-07 13:15:00,734.7,SL_HIT,-1440.5,-1.0,1.22
ASTERDM,2026-05-08,2026-05-08 13:15:00,744.85,730.1,2.02,744.85,730.1,766.98,134,99809.9,1976.5,2026-05-08 15:15:00,743.8,EOD_EXIT,-140.7,-0.07,0.12
ASTERDM,2026-05-20,2026-05-20 14:15:00,752.75,742.05,1.44,752.75,742.05,768.8,132,99363.0,1412.4,2026-05-20 15:15:00,765.5,EOD_EXIT,1683.0,1.19,-0.44
ASTERDM,2026-05-29,2026-05-29 14:15:00,746.9,734.0,1.76,746.9,734.0,766.25,133,99337.7,1715.7,2026-05-29 15:15:00,728.5,EOD_EXIT,-2447.2,-1.43,-0.02
ASTERDM,2026-06-04,2026-06-04 10:15:00,744.45,726.05,2.53,744.45,726.05,772.05,134,99756.3,2465.6,2026-06-04 15:15:00,738.15,EOD_EXIT,-844.2,-0.34,-0.61
ASTERDM,2026-06-19,2026-06-19 14:15:00,798.45,785.35,1.67,798.45,785.35,818.1,125,99806.25,1637.5,2026-06-19 15:15:00,810.25,EOD_EXIT,1475.0,0.9,0.44
ASTERDM,2026-06-30,2026-06-30 13:15:00,774.9,767.35,0.98,774.9,767.35,786.22,129,99962.1,973.95,2026-06-30 14:15:00,786.22,TP_HIT,1460.28,1.5,1.07
ASTERDM,2026-07-02,2026-07-02 14:15:00,782.8,776.05,0.87,782.8,776.05,792.92,127,99415.6,857.25,2026-07-02 15:15:00,790.5,EOD_EXIT,977.9,1.14,0.06
ASTRAL,2026-05-06,2026-05-06 10:15:00,1547.4,1533.1,0.93,1547.4,1533.1,1568.85,64,99033.6,915.2,2026-05-06 11:15:00,1568.85,TP_HIT,1372.8,1.5,0.87
ASTRAL,2026-05-07,2026-05-07 10:15:00,1588.5,1570.1,1.17,1588.5,1570.1,1616.1,62,98487.0,1140.8,2026-05-07 14:15:00,1570.1,SL_HIT,-1140.8,-1.0,0.11
ASTRAL,2026-05-26,2026-05-26 12:15:00,1566.0,1545.6,1.32,1566.0,1545.6,1596.6,63,98658.0,1285.2,2026-05-26 15:15:00,1580.4,EOD_EXIT,907.2,0.71,0.49
ATHERENERG,2026-05-25,2026-05-25 13:15:00,898.8,884.65,1.6,898.8,884.65,920.02,111,99766.8,1570.65,2026-05-25 14:15:00,920.02,TP_HIT,2355.42,1.5,0.89
ATHERENERG,2026-06-23,2026-06-23 14:15:00,974.0,958.7,1.6,974.0,958.7,996.95,102,99348.0,1560.6,2026-06-23 15:15:00,1006.0,EOD_EXIT,3264.0,2.09,0.0
ATUL,2026-05-06,2026-05-06 13:15:00,6974.5,6920.5,0.78,6974.5,6920.5,7055.5,14,97643.0,756.0,2026-05-06 14:15:00,7055.5,TP_HIT,1134.0,1.5,0.65
ATUL,2026-05-15,2026-05-15 14:15:00,7050.0,6976.0,1.06,7050.0,6976.0,7161.0,14,98700.0,1036.0,2026-05-15 15:15:00,7101.5,EOD_EXIT,721.0,0.7,0.09
ATUL,2026-05-26,2026-05-26 12:15:00,7095.0,7010.0,1.21,7095.0,7010.0,7222.5,14,99330.0,1190.0,2026-05-26 14:15:00,7010.0,SL_HIT,-1190.0,-1.0,-0.21
ATUL,2026-06-01,2026-06-01 10:15:00,6920.0,6858.0,0.9,6920.0,6858.0,7013.0,14,96880.0,868.0,2026-06-01 11:15:00,6858.0,SL_HIT,-868.0,-1.0,0.47
AUROPHARMA,2026-05-05,2026-05-05 11:15:00,1384.0,1367.0,1.24,1384.0,1367.0,1409.5,72,99648.0,1224.0,2026-05-05 13:15:00,1409.5,TP_HIT,1836.0,1.5,-0.15
AUROPHARMA,2026-05-13,2026-05-13 10:15:00,1502.9,1483.6,1.3,1502.9,1483.6,1531.85,66,99191.4,1273.8,2026-05-13 15:15:00,1498.5,EOD_EXIT,-290.4,-0.23,0.12
AUROPHARMA,2026-05-26,2026-05-26 14:15:00,1463.7,1449.3,0.99,1463.7,1449.3,1485.3,68,99531.6,979.2,2026-05-26 15:15:00,1466.6,EOD_EXIT,197.2,0.2,-0.32
AUROPHARMA,2026-06-30,2026-06-30 12:15:00,1578.0,1547.5,1.97,1578.0,1547.5,1623.75,63,99414.0,1921.5,2026-06-30 15:15:00,1577.7,EOD_EXIT,-18.9,-0.01,0.23
AUROPHARMA,2026-07-02,2026-07-02 13:15:00,1559.9,1545.0,0.96,1559.9,1545.0,1582.25,64,99833.6,953.6,2026-07-02 15:15:00,1560.8,EOD_EXIT,57.6,0.06,0.47
AIIL,2026-05-20,2026-05-20 10:15:00,499.6,486.6,2.67,499.6,486.6,519.1,192,95923.2,2496.0,2026-05-20 15:15:00,509.7,EOD_EXIT,1939.2,0.78,0.58
DMART,2026-05-06,2026-05-06 12:15:00,4387.0,4342.1,1.03,4387.0,4342.1,4454.35,22,96514.0,987.8,2026-05-06 15:15:00,4434.6,EOD_EXIT,1047.2,1.06,0.11
DMART,2026-06-17,2026-06-17 14:15:00,4251.0,4202.3,1.16,4251.0,4202.3,4324.05,23,97773.0,1120.1,2026-06-17 15:15:00,4286.8,EOD_EXIT,823.4,0.74,0.33
DMART,2026-06-23,2026-06-23 12:15:00,4369.0,4306.0,1.46,4369.0,4306.0,4463.5,22,96118.0,1386.0,2026-06-23 15:15:00,4394.4,EOD_EXIT,558.8,0.4,-0.45
DMART,2026-06-29,2026-06-29 14:15:00,4349.8,4277.7,1.69,4349.8,4277.7,4457.95,22,95695.6,1586.2,2026-06-29 15:15:00,4356.5,EOD_EXIT,147.4,0.09,-0.1
DMART,2026-06-30,2026-06-30 14:15:00,4368.9,4312.5,1.31,4368.9,4312.5,4453.5,22,96115.8,1240.8,2026-06-30 15:15:00,4381.7,EOD_EXIT,281.6,0.23,0.02
AXISBANK,2026-05-06,2026-05-06 14:15:00,1286.3,1264.3,1.74,1286.3,1264.3,1319.3,77,99045.1,1694.0,2026-05-06 15:15:00,1294.3,EOD_EXIT,616.0,0.36,1.21
AXISBANK,2026-05-27,2026-05-27 12:15:00,1307.9,1293.1,1.14,1307.9,1293.1,1330.1,76,99400.4,1124.8,2026-05-27 15:15:00,1303.6,EOD_EXIT,-326.8,-0.29,-0.23
AXISBANK,2026-06-09,2026-06-09 14:15:00,1292.9,1271.5,1.68,1292.9,1271.5,1325.0,77,99553.3,1647.8,2026-06-09 15:15:00,1293.2,EOD_EXIT,23.1,0.01,0.62
AXISBANK,2026-06-11,2026-06-11 14:15:00,1325.0,1307.3,1.35,1325.0,1307.3,1351.55,75,99375.0,1327.5,2026-06-11 15:15:00,1318.6,EOD_EXIT,-480.0,-0.36,-0.43
AXISBANK,2026-06-12,2026-06-12 14:15:00,1334.0,1323.3,0.81,1334.0,1323.3,1350.05,74,98716.0,791.8,2026-06-12 15:15:00,1358.3,EOD_EXIT,1798.2,2.27,1.12
AXISBANK,2026-06-18,2026-06-18 12:15:00,1357.1,1345.0,0.9,1357.1,1345.0,1375.25,73,99068.3,883.3,2026-06-18 15:15:00,1360.6,EOD_EXIT,255.5,0.29,-0.24
AXISBANK,2026-06-22,2026-06-22 14:15:00,1362.4,1355.2,0.53,1362.4,1355.2,1373.2,73,99455.2,525.6,2026-06-22 15:15:00,1358.5,EOD_EXIT,-284.7,-0.54,0.23
AXISBANK,2026-06-23,2026-06-23 14:15:00,1367.2,1356.5,0.79,1367.2,1356.5,1383.25,73,99805.6,781.1,2026-06-23 15:15:00,1363.1,EOD_EXIT,-299.3,-0.38,0.0
AXISBANK,2026-06-24,2026-06-24 10:15:00,1371.4,1356.0,1.14,1371.4,1356.0,1394.5,72,98740.8,1108.8,2026-06-24 15:15:00,1385.1,EOD_EXIT,986.4,0.89,-0.55
AXISBANK,2026-07-01,2026-07-01 14:15:00,1364.4,1345.7,1.39,1364.4,1345.7,1392.45,73,99601.2,1365.1,2026-07-01 15:15:00,1369.1,EOD_EXIT,343.1,0.25,0.0
BEML,2026-05-07,2026-05-07 11:15:00,1910.0,1885.0,1.33,1910.0,1885.0,1947.5,52,99320.0,1300.0,2026-05-07 12:15:00,1947.5,TP_HIT,1950.0,1.5,0.37
BEML,2026-06-10,2026-06-10 13:15:00,1779.8,1749.4,1.74,1779.8,1749.4,1825.4,56,99668.8,1702.4,2026-06-10 15:15:00,1768.8,EOD_EXIT,-616.0,-0.36,0.27
BEML,2026-06-24,2026-06-24 12:15:00,1758.3,1727.5,1.78,1758.3,1727.5,1804.5,56,98464.8,1724.8,2026-06-24 15:15:00,1757.0,EOD_EXIT,-72.8,-0.04,-0.05
BEML,2026-07-02,2026-07-02 13:15:00,1833.1,1811.4,1.2,1833.1,1811.4,1865.65,54,98987.4,1171.8,2026-07-02 14:15:00,1865.65,TP_HIT,1757.7,1.5,0.22
BSE,2026-05-05,2026-05-05 11:15:00,3719.0,3691.0,0.76,3719.0,3691.0,3761.0,26,96694.0,728.0,2026-05-05 15:15:00,3720.1,EOD_EXIT,28.6,0.04,0.02
BAJAJ-AUTO,2026-05-14,2026-05-14 12:15:00,10416.5,10251.5,1.61,10416.5,10251.5,10664.0,9,93748.5,1485.0,2026-05-14 15:15:00,10454.0,EOD_EXIT,337.5,0.23,1.15
BAJAJ-AUTO,2026-05-26,2026-05-26 10:15:00,10536.0,10449.0,0.83,10536.0,10449.0,10666.5,9,94824.0,783.0,2026-05-26 15:15:00,10593.0,EOD_EXIT,513.0,0.66,0.37
BAJAJ-AUTO,2026-06-09,2026-06-09 11:15:00,10339.0,10230.0,1.07,10339.0,10230.0,10502.5,9,93051.0,981.0,2026-06-09 14:15:00,10230.0,SL_HIT,-981.0,-1.0,0.48
BAJAJ-AUTO,2026-06-18,2026-06-18 14:15:00,10065.0,10001.0,0.64,10065.0,10001.0,10161.0,9,90585.0,576.0,2026-06-18 15:15:00,10077.0,EOD_EXIT,108.0,0.19,0.07
BAJFINANCE,2026-06-24,2026-06-24 10:15:00,972.9,952.4,2.15,972.9,952.4,1003.65,102,99235.8,2091.0,2026-06-24 15:15:00,991.9,EOD_EXIT,1938.0,0.93,-1.04
BAJFINANCE,2026-06-30,2026-06-30 14:15:00,991.8,977.7,1.44,991.8,977.7,1012.95,100,99180.0,1410.0,2026-06-30 15:15:00,1006.15,EOD_EXIT,1435.0,1.02,0.49
BAJAJHLDNG,2026-05-26,2026-05-26 11:15:00,10730.0,10601.0,1.22,10730.0,10601.0,10923.5,9,96570.0,1161.0,2026-05-26 15:15:00,10712.0,EOD_EXIT,-162.0,-0.14,0.37
BAJAJHLDNG,2026-06-30,2026-06-30 14:15:00,10550.0,10385.0,1.59,10550.0,10385.0,10797.5,9,94950.0,1485.0,2026-06-30 15:15:00,10613.0,EOD_EXIT,567.0,0.38,-0.44
BALKRISIND,2026-06-19,2026-06-19 14:15:00,2229.5,2205.0,1.11,2229.5,2205.0,2266.25,44,98098.0,1078.0,2026-06-19 15:15:00,2243.8,EOD_EXIT,629.2,0.58,-0.21
BALRAMCHIN,2026-05-05,2026-05-05 10:15:00,527.7,520.5,1.38,527.7,520.5,538.5,189,99735.3,1360.8,2026-05-05 15:15:00,531.3,EOD_EXIT,680.4,0.5,-0.02
BALRAMCHIN,2026-05-12,2026-05-12 14:15:00,533.0,525.0,1.52,533.0,525.0,545.0,187,99671.0,1496.0,2026-05-12 15:15:00,533.95,EOD_EXIT,177.65,0.12,-0.03
BALRAMCHIN,2026-05-27,2026-05-27 11:15:00,534.9,530.0,0.92,534.9,530.0,542.25,186,99491.4,911.4,2026-05-27 12:15:00,530.0,SL_HIT,-911.4,-1.0,0.41
BALRAMCHIN,2026-06-01,2026-06-01 14:15:00,523.0,513.5,1.85,523.0,513.5,537.25,191,99893.0,1814.5,2026-06-01 15:15:00,534.4,EOD_EXIT,2177.4,1.2,0.27
BALRAMCHIN,2026-06-02,2026-06-02 11:15:00,532.6,523.25,1.79,532.6,523.25,546.62,187,99596.2,1748.45,2026-06-02 15:15:00,537.6,EOD_EXIT,935.0,0.53,-0.06
BALRAMCHIN,2026-06-04,2026-06-04 13:15:00,539.0,530.2,1.66,539.0,530.2,552.2,185,99715.0,1628.0,2026-06-04 15:15:00,531.0,EOD_EXIT,-1480.0,-0.91,0.76
BALRAMCHIN,2026-06-18,2026-06-18 14:15:00,550.0,546.5,0.64,550.0,546.5,555.25,181,99550.0,633.5,2026-06-18 15:15:00,554.25,EOD_EXIT,769.25,1.21,0.56
BALRAMCHIN,2026-06-19,2026-06-19 11:15:00,554.5,546.0,1.56,554.5,546.0,567.25,180,99810.0,1530.0,2026-06-19 12:15:00,546.0,SL_HIT,-1530.0,-1.0,0.06
BALRAMCHIN,2026-06-24,2026-06-24 10:15:00,536.9,531.05,1.1,536.9,531.05,545.67,186,99863.4,1088.1,2026-06-24 15:15:00,536.55,EOD_EXIT,-65.1,-0.06,-0.35
BALRAMCHIN,2026-06-30,2026-06-30 13:15:00,539.75,527.5,2.32,539.75,527.5,558.12,185,99853.75,2266.25,2026-06-30 15:15:00,553.95,EOD_EXIT,2627.0,1.16,0.08
BALRAMCHIN,2026-07-02,2026-07-02 14:15:00,560.75,547.65,2.39,560.75,547.65,580.4,178,99813.5,2331.8,2026-07-02 15:15:00,566.25,EOD_EXIT,979.0,0.42,0.41
BANDHANBNK,2026-05-20,2026-05-20 14:15:00,190.57,187.7,1.53,190.57,187.7,194.88,524,99858.68,1503.88,2026-05-20 15:15:00,192.62,EOD_EXIT,1074.2,0.71,-0.89
BANDHANBNK,2026-05-22,2026-05-22 11:15:00,192.63,190.42,1.16,192.63,190.42,195.94,519,99974.97,1146.99,2026-05-22 12:15:00,195.94,TP_HIT,1717.89,1.5,0.0
BANDHANBNK,2026-05-27,2026-05-27 14:15:00,205.2,200.51,2.34,205.2,200.51,212.23,487,99932.4,2284.03,2026-05-27 15:15:00,205.89,EOD_EXIT,336.03,0.15,0.05
BANDHANBNK,2026-06-16,2026-06-16 14:15:00,213.19,208.5,2.25,213.19,208.5,220.22,469,99986.11,2199.61,2026-06-16 15:15:00,216.78,EOD_EXIT,1683.71,0.77,1.04
BANDHANBNK,2026-06-24,2026-06-24 13:15:00,208.29,204.1,2.05,208.29,204.1,214.57,480,99979.2,2011.2,2026-06-24 15:15:00,211.5,EOD_EXIT,1540.8,0.77,-0.2
BANKBARODA,2026-06-09,2026-06-09 11:15:00,265.25,260.4,1.86,265.25,260.4,272.53,377,99999.25,1828.45,2026-06-09 13:15:00,272.53,TP_HIT,2744.56,1.5,0.44
